player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Steven Adams,adamsst01,2020,3055,1455,1.06930691,1.017527037,2.086833947,1.072663098,0.971244984,2.043908082,1.125738253,1.078578439,2.204316692,3.659295675,3.659295675,0,0.54197385,1.404644888,1.946618738,-0.5131316
Bam Adebayo,adebaba01,2020,4236,2063,-0.877707369,2.281324923,1.403617554,2.988184593,0.824549853,3.812734446,-0.165733789,2.099525067,1.933791278,4.89826567,4.89826567,0,-0.265389559,1.207400982,0.942011423,-0.65448998
LaMarcus Aldridge,aldrila01,2020,3570,1717,-0.579001848,0.477111331,-0.101890517,-0.92583237,-2.628987855,-3.554820226,-0.719501362,-0.101252023,-0.820753386,1.666244039,1.666244039,0,-0.687944892,0.457627391,-0.230317501,-1.436921784
Nickeil Alexander-Walker,alexani01,2020,1098,501,-3.206619096,-1.605277765,-4.811896861,0.634447772,-3.492006608,-2.857558836,-2.609378652,-2.066637409,-4.676016061,-0.494786064,-0.494786064,0,-1.14385317,-2.200514983,-3.344368153,0.513285158
Grayson Allen,allengr01,2020,1100,498,-0.279105781,-1.470200992,-1.749306773,-0.892021134,-2.904853272,-3.796874405,-0.402876233,-1.847583841,-2.250460074,0.12752209,0.12752209,0,-0.703484008,-2.503756936,-3.207240944,0.481661782
Jarrett Allen,allenja01,2020,3265,1541,-0.960872757,2.992606044,2.031733287,3.568243648,-0.75057975,2.817663898,-0.060743019,2.370535068,2.309792049,3.955631914,3.955631914,0,-0.565664714,2.064628361,1.498963647,-0.57626575
Kadeem Allen,allenka01,2020,252,117,1.068174765,5.263826879,6.332001644,2.672793661,-6.253648124,-3.580854463,1.565025635,3.254950707,4.819976342,0.446612733,0.446612733,0,2.438645924,1.635967322,4.074613246,-1.188747478
Al-Farouq Aminu,aminual01,2020,793,380,-4.27371046,2.121763155,-2.151947305,-9.402422251,5.003029264,-4.399392987,-5.586835598,2.837307499,-2.749528099,9.10968E-05,9.10968E-05,0,-5.139583917,2.563919648,-2.575664269,-0.438804683
Justin Anderson,anderju01,2020,38,17,-7.879271136,4.146948265,-3.732322871,-19.76513534,12.0795763,-7.685559038,-10.83949002,6.040882263,-4.798607757,-0.01768666,-0.01768666,0,-10.12082437,1.942274008,-8.178550366,-0.46932841
Kyle Anderson,anderky01,2020,2221,1017,-0.892272564,1.582500965,0.690228401,-5.99837731,2.337270193,-3.661107117,-1.988737487,1.850528855,-0.138208632,1.354701875,1.354701875,0,-2.538176491,1.20716261,-1.331013881,-0.036679289
Ryan Anderson,anderry01,2020,33,14,-10.96458444,-1.782511118,-12.74709556,7.225023308,6.981829529,14.20685284,-7.809621009,0.014484923,-7.795136086,-0.037311336,-0.037311336,0,-6.171896741,-1.355355463,-7.527252203,3.609679214
Giannis Antetokounmpo,antetgi01,2020,3730,1668,6.132097547,2.846660626,8.978758173,2.852618402,6.462633337,9.315251739,5.712918729,3.681630561,9.39454929,10.52935473,10.52935473,0,5.378207539,3.010796591,8.38900413,1.916917134
Kostas Antetokounmpo,antetko01,2020,12,5,-0.727276654,-17.86472697,-18.59200362,9.229529602,-20.34129588,-11.11176628,1.283559885,-19.64079924,-18.35723935,-0.039320001,-0.039320001,0,-1.359650687,-13.9518819,-15.31153259,-1.266104493
Thanasis Antetokounmpo,antetth01,2020,162,70,0.552342883,1.886061992,2.438404875,-1.349730628,4.197323417,2.847592788,0.061075519,2.307157,2.368232519,0.185432063,0.185432063,0,0.091589755,1.789688758,1.881278513,1.473279571
Carmelo Anthony,anthoca01,2020,3078,1476,-2.674362159,-4.040655544,-6.715017703,2.209154775,-2.987329857,-0.778175082,-1.8450644,-4.030776883,-5.875841283,-2.327443756,-2.327443756,0,-1.176270068,-3.649351177,-4.825621245,-1.148059846
OG Anunoby,anunoog01,2020,3701,1750,-1.47132823,2.12808649,0.65675826,1.09143091,-1.373757969,-0.282327059,-1.044990137,1.477370468,0.432380332,2.841684929,2.841684929,0,-0.856052949,2.01806882,1.162015871,0.010652065
Ryan Arcidiacono,arcidry01,2020,1901,887,-0.830710477,1.790257394,0.959546917,-2.736559836,2.112172324,-0.624387511,-1.230600847,1.980896967,0.750296119,1.58727518,1.58727518,0,-2.069055627,1.166175295,-0.902880332,0.207739217
Trevor Ariza,arizatr01,2020,2778,1321,-1.773738668,1.203100404,-0.570638264,-1.965551428,1.55612056,-0.409430868,-1.911450783,1.375487925,-0.535962858,1.48599881,1.48599881,0,-1.897233194,1.435515204,-0.46171799,0.013206867
D.J. Augustin,augusdj01,2020,2260,1098,0.465485537,-2.3113245,-1.845838962,-2.185000124,5.810308963,3.625308839,-0.022896249,-0.800693495,-0.823589744,1.061471386,1.061471386,0,-0.598306888,-1.015554157,-1.613861046,-1.673682392
Deandre Ayton,aytonde01,2020,2037,957,-1.575411338,3.079886208,1.50447487,0.274256702,0.409446719,0.683703421,-1.271324731,2.72930011,1.457975379,2.052039599,2.052039599,0,-1.157517513,2.809338599,1.651821086,-0.12674641
Dwayne Bacon,bacondw01,2020,1419,687,-5.421954024,-1.162212811,-6.584166835,-2.663622057,1.884535919,-0.779086138,-5.109853802,-0.562535951,-5.672389753,-1.019544062,-1.019544062,0,-4.696575055,-1.639688929,-6.336263984,-0.475635953
Marvin Bagley III,baglema01,2020,706,334,-3.640803999,0.427595615,-3.213208384,-4.249670391,-4.101507806,-8.351178198,-3.970592989,-0.481233145,-4.451826134,-0.290436132,-0.290436132,0,-3.443866651,-0.011572307,-3.455438958,0.152473365
Lonzo Ball,balllo01,2020,3641,1673,-0.825786699,0.186507076,-0.639279623,-0.077553432,0.064562477,-0.012990954,-0.741604116,0.19053666,-0.551067455,1.894081561,1.894081561,0,0.801004862,0.557026612,1.358031474,0.932291097
Mo Bamba,bambamo01,2020,1686,814,-1.548299752,2.295041887,0.746742135,0.247839838,2.912183346,3.160023183,-1.235395276,2.58126652,1.345871244,1.691679053,1.691679053,0,-1.378330681,2.327675178,0.949344497,-0.560681926
J.J. Barea,bareajo01,2020,709,342,3.064740349,0.549807676,3.614548025,0.971546615,-0.607627107,0.363919509,2.685702385,0.334755168,3.020457553,1.006665659,1.006665659,0,2.890504185,-1.854525037,1.035979148,-0.021507257
Harrison Barnes,barneha02,2020,4381,2092,-0.265131164,-0.574952063,-0.840083227,0.584434414,0.063209063,0.647643477,-0.087055554,-0.466466282,-0.553521836,2.349829864,2.349829864,0,-0.390675697,-0.555696193,-0.94637189,0.23694083
RJ Barrett,barrerj01,2020,3181,1520,-2.171839987,-1.717945509,-3.889785496,-2.041646414,-4.044644004,-6.086290418,-2.204991399,-2.272698968,-4.477690366,-1.350655569,-1.350655569,0,-2.615670941,-1.9152524,-4.530923341,0.824309024
Will Barton,bartowi01,2020,3555,1741,1.634004334,0.980105068,2.614109401,2.712188238,0.56950892,3.281697159,1.926799548,0.939243327,2.866042875,4.962158398,4.962158398,0,1.606525882,1.309300973,2.915826855,-0.538678664
Keita Bates-Diop,bateske01,2020,1442,665,-1.184630673,-2.306953747,-3.49158442,-7.140532342,-0.620552136,-7.761084478,-2.480854821,-2.081233748,-4.562088569,-0.609699573,-0.609699573,0,-3.312917246,-2.466964023,-5.779881269,-0.69671014
Nicolas Batum,batumni01,2020,1028,505,-1.480630756,3.241628375,1.760997619,3.342908064,-0.43679818,2.906109884,-0.56553071,2.709153548,2.143622839,1.254653879,1.254653879,0,-0.9776942,2.008209573,1.030515373,-0.501135766
Aron Baynes,baynear01,2020,1783,831,-1.316560733,-0.11416286,-1.430723593,-0.697877302,-0.969944846,-1.667822148,-1.264309716,-0.285605199,-1.549914915,0.510947233,0.510947233,0,-1.646529383,0.521770974,-1.124758408,0.429066207
Kent Bazemore,bazemke01,2020,3187,1495,-2.365558977,2.596762917,0.23120394,-3.947232728,4.253632708,0.30639998,-2.848662348,3.143582904,0.294920556,2.338058017,2.338058017,0,-2.128988086,2.747344194,0.618356108,0.71158871
Darius Bazley,bazleda01,2020,1926,909,-4.548809803,2.029844614,-2.518965189,-7.949538719,4.602635089,-3.34690363,-5.549376902,2.691778208,-2.857598694,-0.049650038,-0.049650038,0,-5.536959562,1.231563599,-4.305395962,-0.513609539
Bradley Beal,bealbr01,2020,4031,1864,5.693211001,-3.031273323,2.661937678,3.745978027,-6.563640354,-2.817662326,5.634942872,-3.883940131,1.751002741,4.326729056,4.326729056,0,5.802339354,-3.893978534,1.90836082,1.101627906
Malik Beasley,beaslma01,2020,2243,1046,-0.864161318,-0.171047636,-1.035208955,1.391372508,-1.620452554,-0.229080047,-0.452339557,-0.478731989,-0.931071546,0.976378079,0.976378079,0,0.118803158,-0.586716223,-0.467913065,0.263934392
Marco Belinelli,belinma01,2020,1622,752,-0.749257067,-3.960838667,-4.710095734,1.897401269,-0.041178126,1.856223143,-0.243757436,-3.3847619,-3.628519336,-0.335794295,-0.335794295,0,-0.48151864,-4.141990165,-4.623508804,-0.383692533
Jordan Bell,belljo01,2020,558,256,-0.617394996,-0.26832484,-0.885719836,-0.349257403,2.002647081,1.653389677,-0.559819364,0.226823698,-0.332995667,0.317295624,0.317295624,0,-0.585267651,-1.265647182,-1.850914833,0.412136231
DeAndre' Bembry,bembrde01,2020,2015,915,-3.211712957,2.24248366,-0.969229297,-6.922741955,1.239685529,-5.683056426,-4.180646187,2.238173278,-1.942472909,0.378619326,0.378619326,0,-3.359967567,1.970540293,-1.389427273,0.443598081
Dragan Bender,bendedr01,2020,449,208,-3.719989384,-1.036966517,-4.756955901,0.151004266,3.788726546,3.939730812,-3.121910537,-0.118568091,-3.240478629,-0.057879072,-0.057879072,0,-3.286853397,0.410016213,-2.876837184,1.133714356
Davis Bertans,bertada01,2020,3190,1442,2.477335808,-0.265810039,2.211525769,5.180264242,-0.558043003,4.622221239,3.17992995,-0.258147341,2.921782608,4.221729207,4.221729207,0,3.978885899,-0.556962022,3.421923876,1.196900685
Patrick Beverley,beverpa01,2020,2565,1209,0.760774246,2.968252869,3.729027115,3.771736179,2.869111304,6.640847484,1.402974753,3.088388511,4.491363263,4.443346543,4.443346543,0,1.251858068,3.939174809,5.191032878,-0.533510979
Khem Birch,birchkh01,2020,1590,773,-2.496878799,1.290994134,-1.205884665,-3.978729106,1.568978415,-2.409750691,-2.949350364,1.408012307,-1.541338057,0.471462789,0.471462789,0,-3.624325354,1.391616595,-2.232708758,-1.116193351
Goga Bitadze,bitadgo01,2020,856,393,-5.161138898,-0.102702862,-5.26384176,-4.286181099,-1.44943706,-5.735618159,-5.290565485,-0.445713649,-5.736279134,-0.598801396,-0.598801396,0,-4.900720563,-0.937532724,-5.838253287,0.004557601
Bismack Biyombo,biyombi01,2020,1981,983,-2.710678055,-0.849350242,-3.560028297,-0.882562051,1.529889327,0.647327277,-2.444262445,-0.348141383,-2.792403828,-0.021104977,-0.021104977,0,-2.342683769,-1.642737363,-3.985421132,-0.775628987
Nemanja Bjelica,bjeline01,2020,3525,1711,1.663288894,-0.567583534,1.09570536,3.710155902,-2.656072804,1.054083097,2.211269387,-1.036520252,1.174749135,3.404186765,3.404186765,0,1.95229295,0.002476464,1.954769415,-0.653114678
Eric Bledsoe,bledser01,2020,3172,1412,1.955578789,1.283399441,3.23897823,1.510300827,2.258702551,3.769003378,1.918731398,1.468222847,3.386954245,4.482465538,4.482465538,0,1.49482651,1.175824227,2.670650737,1.416717542
Bogdan Bogdanovic,bogdabo01,2020,2837,1386,0.864454614,-0.300361505,0.564093109,-2.066981443,0.300442112,-1.766539331,0.318674323,-0.187277044,0.131397279,2.02133591,2.02133591,0,0.711091673,0.28929151,1.000383183,-0.811567502
Bojan Bogdanovic,bogdabo02,2020,4015,1932,0.884449759,-1.554276618,-0.669826859,4.523891399,0.523797074,5.047688473,1.633105712,-1.22016794,0.412937772,3.13571671,3.13571671,0,1.388829323,-1.865324613,-0.47649529,0.588684547
Jonah Bolden,boldejo01,2020,103,47,-5.145860153,-2.130981197,-7.276841351,-4.441989932,-2.171848526,-6.613838458,-5.332372974,-2.292801372,-7.625174346,-0.114546854,-0.114546854,0,-5.948270536,-0.815010272,-6.763280808,1.223576639
Marques Bolden,boldema01,2020,7,3,-2.582542885,36.07308522,33.49054234,-23.3763527,45.38755618,22.01120348,-6.963078608,40.74613048,33.78305187,0.057645869,0.057645869,0,-6.041737143,33.2613242,27.21958706,3.15364191
Jordan Bone,bonejo01,2020,108,53,-5.661172892,-12.31857101,-17.9797439,-0.609462369,0.538686961,-0.070775407,-4.930722461,-10.38744298,-15.31816544,-0.332606578,-0.332606578,0,-5.035732384,-11.92707974,-16.96281212,-2.174806213
Isaac Bonga,bongais01,2020,2079,960,-0.460918093,0.89271866,0.431800567,0.100142273,6.470628192,6.570770464,-0.392532203,2.210856546,1.818324343,2.242677251,2.242677251,0,-0.858107509,1.677383602,0.819276093,0.234766383
Devin Booker,bookede01,2020,4460,2090,2.986795246,-2.756803021,0.229992225,6.0027258,-2.380450227,3.622275573,3.821926325,-2.830311377,0.991614948,4.044305062,4.044305062,0,3.280181628,-2.560990082,0.719191546,1.395080553
Chris Boucher,bouchch01,2020,1448,682,1.760114431,1.914077983,3.674192414,0.346496425,0.891059456,1.237555882,1.540927642,1.699491863,3.240419505,2.085117143,2.085117143,0,1.969132152,1.773491708,3.742623861,0.034867807
Brian Bowen II,bowenbr02,2020,30,14,-1.375230697,7.432664983,6.057434286,4.945132718,13.02267969,17.96781241,-0.170845448,9.017445287,8.846599838,0.08202788,0.08202788,0,4.286513507,4.480621462,8.767134968,-0.99071071
Ky Bowman,bowmaky01,2020,2098,991,-3.531890186,-1.202053013,-4.733943199,-3.472707443,2.565812774,-0.906894669,-3.661085938,-0.431895279,-4.092981216,-0.675641091,-0.675641091,0,-3.791026296,0.354684498,-3.436341798,-0.508055263
Avery Bradley,bradlav01,2020,2274,1057,-1.900322128,-0.067586601,-1.967908728,-1.8696537,1.442228897,-0.427424803,-2.042103035,0.188787918,-1.853315117,0.48556964,0.48556964,0,-2.062300208,1.028134887,-1.034165321,0.422861687
Tony Bradley,bradlto01,2020,1006,464,1.524110642,1.748532475,3.272643117,1.18347714,-2.035663102,-0.852185963,1.540665207,1.002516353,2.54318156,1.247727783,1.247727783,0,0.670146237,1.431355738,2.101501975,-0.434952861
Jarrell Brantley,brantja01,2020,25,11,-4.576607071,3.917117985,-0.659489086,-7.20205234,19.74628586,12.54423353,-5.252445716,7.487294828,2.234849112,0.028405149,0.028405149,0,-4.040495207,4.6108914,0.570396193,1.565215576
Ignas Brazdeikis,brazdig01,2020,105,53,-4.239637388,-10.04569037,-14.28532776,3.291371373,-8.437477322,-5.146105949,-2.770551175,-10.20912032,-12.97967149,-0.27535313,-0.27535313,0,-1.445708517,-10.84289772,-12.28860624,-0.465969969
Mikal Bridges,bridgmi01,2020,3466,1611,0.10181476,1.592332301,1.694147061,-0.510902412,2.251232669,1.740330256,-0.029342712,1.843950917,1.814608205,3.753735524,3.753735524,0,-0.679287683,2.312635179,1.633347496,0.052677425
Miles Bridges,bridgmi02,2020,3752,1847,-1.359485338,-1.134103434,-2.493588771,-1.470936201,-5.312023906,-6.782960107,-1.395919378,-2.030194117,-3.426113495,-0.63503919,-0.63503919,0,-1.400330544,-2.261655279,-3.661985823,-0.334559315
Oshae Brissett,brissos01,2020,283,135,-3.553235516,-0.405335047,-3.958570563,1.2046148,4.69435968,5.89897448,-2.830815861,0.54984084,-2.280975021,0.03233008,0.03233008,0,-2.596770435,-0.530209819,-3.126980253,0.079103002
Ryan Broekhoff,broekry01,2020,388,180,1.704630345,1.153560616,2.858190962,2.360888647,-4.208164179,-1.847275532,1.874582502,0.080839468,1.95542197,0.434222481,0.434222481,0,2.18050967,-1.434788979,0.745720692,0.49472717
Malcolm Brogdon,brogdma01,2020,2937,1425,1.564361811,-0.150917733,1.413444078,-2.414248877,3.123856029,0.709607152,0.803588044,0.506385542,1.309973586,2.933548534,2.933548534,0,-0.013555869,0.060975953,0.047420084,-0.628896637
Dillon Brooks,brookdi01,2020,3691,1714,-0.976258926,-1.185094081,-2.161353007,1.382319958,-0.175812575,1.206507383,-0.532662458,-1.036924031,-1.569586489,1.033840612,1.033840612,0,-0.480582442,-0.07476664,-0.555349082,0.157087395
Bruce Brown,brownbr01,2020,3217,1572,-1.6411853,2.373799295,0.732613995,-2.281909985,0.187445251,-2.094464734,-1.853080609,2.109401657,0.256321048,2.383298246,2.383298246,0,-2.340247729,1.746307693,-0.593940036,-1.179511133
Charles Brown Jr.,brownch02,2020,87,40,-0.426001686,2.661768402,2.235766716,2.717030714,19.76245506,22.47948577,0.346844128,6.522703265,6.869547394,0.200026554,0.200026554,0,0.763325485,1.918509834,2.68183532,1.928577401
Jaylen Brown,brownja02,2020,3464,1667,0.924220136,0.217643281,1.141863417,0.636585374,-2.481481067,-1.844895692,0.88488859,-0.380246208,0.504642382,2.773130761,2.773130761,0,0.765137667,0.474280074,1.239417741,0.186002573
